"id","output_set_id","input_id","data"
"2053","4","579","{""data"": [[33.72603936481835, 124.44113263785395]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2054","4","579","{""data"": [[336.7606249036436, 207.8986587183309]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2055","4","579","{""data"": [[675.8357315381057, 131.89269746646795]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2056","4","25125","{""data"": [[78.71896551724139, 124.50689655172413]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2057","4","25125","{""data"": [[528.0362068965518, 182.88275862068969]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2058","4","25125","{""data"": [[984.4293103448276, 8.639655172413768]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2059","4","580","{""data"": [[46.163793103448285, 51.22270742358076]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2060","4","580","{""data"": [[483.36206896551727, 210.78602620087335]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2061","4","580","{""data"": [[1026.4655172413793, 65.89519650655019]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2062","4","25126","{""data"": [[148.49127906976753, 122.28488372093024]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2063","4","25126","{""data"": [[535.7267441860466, 328.2383720930233]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2064","4","25126","{""data"": [[970.1598837209305, 172.70058139534885]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2065","4","581","{""data"": [[70.85387224420576, 217.2876304023845]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2066","4","581","{""data"": [[430.0822498586773, 287.0342771982116]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2067","4","581","{""data"": [[860.8032529934734, 202.9806259314456]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2068","4","25127","{""data"": [[128.83362068965516, 31.19310344827589]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2069","4","25127","{""data"": [[477.2896551724138, 196.3422413793103]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2070","4","25127","{""data"": [[886.2715517241379, 54.5387931034483]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2071","4","582","{""data"": [[21.120689655172416, 147.2161572052402]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2072","4","582","{""data"": [[470.68965517241384, 222.87117903930132]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2073","4","582","{""data"": [[821.4439655172415, 126.5829694323144]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2074","4","25128","{""data"": [[46.16379310344827, 19.249999999999982]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2075","4","25128","{""data"": [[536.7672413793102, 145.06896551724134]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2076","4","25128","{""data"": [[1040.9482758620688, 0.24137931034481144]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2077","4","583","{""data"": [[44.099999999999994, 116.8231441048035]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2078","4","583","{""data"": [[317.0999999999999, 216.28427947598252]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2079","4","583","{""data"": [[578.55, 109.37685589519651]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2080","4","25129","{""data"": [[14.24418604651163, 285.9011627906977]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2081","4","25129","{""data"": [[548.4011627906978, 345.93023255813955]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2082","4","25129","{""data"": [[1005.2325581395348, 132.2674418604651]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2083","4","584","{""data"": [[33.5986433013002, 289.1445603576751]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2084","4","584","{""data"": [[476.08797985508, 429.2339791356185]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2085","4","584","{""data"": [[953.976463333162, 267.8509687034277]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2086","4","25130","{""data"": [[21.511627906976685, 106.83139534883722]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2087","4","25130","{""data"": [[361.62790697674416, 192.5872093023256]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2088","4","25130","{""data"": [[692.296511627907, 117.00581395348838]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2089","4","585","{""data"": [[90.51724137931036, 25.349344978165913]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2090","4","585","{""data"": [[485.17241379310354, 334.38864628820966]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2091","4","585","{""data"": [[1006.5517241379312, 231.6812227074236]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2092","4","25131","{""data"": [[114.95689655172411, 124.42241379310344]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2093","4","25131","{""data"": [[539.4827586206895, 286.44827586206895]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2094","4","25131","{""data"": [[985.7327586206897, 26.66379310344827]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2095","4","586","{""data"": [[84.18103448275863, 43.15938864628819]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2096","4","586","{""data"": [[483.36206896551727, 132.11135371179037]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2097","4","586","{""data"": [[1009.2672413793106, 33.989082969432275]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2098","4","25132","{""data"": [[110.4310344827586, 20.646551724137964]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2099","4","25132","{""data"": [[482.45689655172407, 126.55172413793105]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2100","4","25132","{""data"": [[1031.8965517241377, 44.18103448275866]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2101","4","587","{""data"": [[33.49137931034483, 58.7794759825327]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2102","4","587","{""data"": [[556.6810344827586, 266.028384279476]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2103","4","587","{""data"": [[986.6379310344828, 61.530567685589475]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2104","4","25133","{""data"": [[58.47383720930236, 159.0973837209302]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2105","4","25133","{""data"": [[558.4941860465117, 315.8023255813953]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2106","4","25133","{""data"": [[907.7906976744188, 173.4520348837209]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2107","4","588","{""data"": [[96.85344827586208, 215.25982532751092]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2108","4","588","{""data"": [[517.7586206896552, 348.22925764192144]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2109","4","588","{""data"": [[966.7241379310344, 251.02401746724897]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2110","4","25134","{""data"": [[129.21511627906978, 228.9244186046512]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2111","4","25134","{""data"": [[530.0872093023256, 327.6162790697675]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2112","4","25134","{""data"": [[936.0465116279072, 196.36627906976744]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2113","4","25135","{""data"": [[33.358620689655176, 192.0293103448276]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2114","4","25135","{""data"": [[726.741379310345, 230.15344827586208]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2115","4","25135","{""data"": [[1329.5793103448275, 197.98620689655175]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2116","4","590","{""data"": [[66.98275862068967, 21.32096069868996]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2117","4","590","{""data"": [[539.4827586206897, 266.1681222707424]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2118","4","590","{""data"": [[979.396551724138, 34.15938864628822]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2119","4","25136","{""data"": [[206.37931034482756, 23.629310344827587]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2120","4","25136","{""data"": [[502.3706896551723, 233.62931034482756]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2121","4","25136","{""data"": [[808.3189655172413, 208.2844827586207]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2122","4","25137","{""data"": [[75.2906976744186, 205.52325581395348]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2123","4","25137","{""data"": [[517.8779069767443, 368.3139534883721]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2124","4","25137","{""data"": [[1007.2674418604652, 227.90697674418607]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2125","4","591","{""data"": [[56.12068965517242, 189.49781659388643]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2126","4","591","{""data"": [[505.9913793103449, 314.2139737991267]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2127","4","591","{""data"": [[1017.4137931034484, 191.33187772925768]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2128","4","25138","{""data"": [[57.93103448275861, 104.54310344827589]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2129","4","25138","{""data"": [[488.7931034482758, 253.8965517241379]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2130","4","25138","{""data"": [[987.5431034482756, 174.24137931034485]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2131","4","592","{""data"": [[84.21486201757537, 59.71385991058121]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2132","4","592","{""data"": [[552.0061154221696, 259.7078986587183]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2133","4","592","{""data"": [[915.947710570944, 82.46199701937405]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2134","4","25139","{""data"": [[50.68965517241379, 34.39655172413793]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2135","4","25139","{""data"": [[515.0431034482758, 267.9310344827586]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2136","4","25139","{""data"": [[1011.9827586206897, 110.4310344827586]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2137","4","593","{""data"": [[61.603448275862064, 124.76069868995631]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2138","4","593","{""data"": [[392.2086206896552, 201.04017467248903]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2139","4","593","{""data"": [[737.1879310344826, 115.74585152838426]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2140","4","25140","{""data"": [[35.30172413793103, 56.31896551724138]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2141","4","25140","{""data"": [[507.80172413793093, 202.051724137931]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2142","4","25140","{""data"": [[1027.3706896551723, 15.58620689655173]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2143","4","594","{""data"": [[21.22218510714839, 169.150521609538]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2144","4","594","{""data"": [[365.44593761241595, 265.2757078986587]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2145","4","594","{""data"": [[650.8280230227657, 190.01490312965723]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2146","4","25141","{""data"": [[40.73275862068965, 50.17241379310346]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2147","4","25141","{""data"": [[536.7672413793102, 269.2241379310345]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2148","4","25141","{""data"": [[985.7327586206897, 55.60344827586208]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2149","4","595","{""data"": [[52.50000000000001, 150.1637554585153]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2150","4","595","{""data"": [[509.61206896551727, 193.264192139738]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2151","4","595","{""data"": [[913.3189655172416, 152.91484716157208]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2152","4","596","{""data"": [[27.92913304897476, 286.2593144560358]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2153","4","596","{""data"": [[505.3939565239735, 396.08941877794337]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2154","4","596","{""data"": [[1043.9835037771725, 290.9329359165425]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2155","4","598","{""data"": [[68.79310344827586, 39.46069868995629]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2156","4","598","{""data"": [[493.3189655172414, 188.01965065502185]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2157","4","598","{""data"": [[1022.8448275862072, 20.20305676855891]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2158","4","599","{""data"": [[13.224600441954877, 200.29806259314455]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2159","4","599","{""data"": [[534.2675625674494, 327.5707898658718]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2160","4","599","{""data"": [[945.129503057711, 208.64381520119224]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2161","4","25144","{""data"": [[34.58866279069767, 334.97383720930236]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2162","4","25144","{""data"": [[535.8444767441861, 450.6482558139535]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2163","4","25144","{""data"": [[1029.8706395348838, 337.3837209302326]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2164","4","25145","{""data"": [[78.74999999999999, 120.68103448275862]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2165","4","25145","{""data"": [[521.3793103448276, 289.0431034482759]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2166","4","25145","{""data"": [[1006.5517241379308, 127.92241379310344]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2167","4","600","{""data"": [[41.2685389793925, 295.9582712369598]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2168","4","600","{""data"": [[533.2790225602549, 451.72578241430705]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2169","4","600","{""data"": [[1020.558636106686, 304.3457526080477]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2170","4","601","{""data"": [[146.48793103448273, 43.53187772925765]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2171","4","601","{""data"": [[330.4189655172413, 188.61135371179037]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2172","4","601","{""data"": [[737.6948275862068, 118.73362445414848]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
"2173","4","602","{""data"": [[44.460699419291885, 230.88077496274215]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_left""}"
"2174","4","602","{""data"": [[522.9375995683231, 355.20119225037257]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""middle""}"
"2175","4","602","{""data"": [[995.227298422324, 268.4903129657228]], ""type"": ""point"", ""unit"": ""px"", ""label"": ""upper_right""}"
